Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value
18645,"Laying HDPE water supply pipe line in Road No. 24, Shiv Mandir Gali, Ashram Gali, Ganga Rai Path, Subhash Marg and house to house connection at Ward No. 06.","Laying HDPE water supply pipe line in Road No. 24, Shiv Mandir Gali, Ashram Gali, Ganga Rai Path, Subhash Marg and house to house connection at Ward No. 06.",538.1517.1549.,"Laying HDPE water supply pipe line in Road No. 24, Shiv Mandir Gali, Ashram Gali, Ganga Rai Path, Subhash Marg and house to house connection at Ward No. 06.",9371568.0,01/E/WSD/2022/PMC/05,2022-02-03,120,INR,,101,101,1557,1549,2,N,,7,02-02-2022,9371568.0
19609,Construction of pcc road from khanquah more to  south side of isopur pul under nagar parishad phulwari sharif,Construction of pcc road from khanquah more to  south side of isopur pul under nagar parishad phulwari sharif,538.800.823.,Construction of pcc road from khanquah more to  south side of isopur pul under nagar parishad phulwari sharif,2472680.0,NIT12/2021-22/GR-50,2022-02-28,180,INR,,101,101,1557,823,1,N,,7,28-02-2022,2472680.0
19062,"Construction of road from the gali of Md Nijat and gali of Md Daud to the house of Md. Khalil   at ward No.-5, Under Nagar Parishad, Benipur.","Construction of road from the gali of Md Nijat and gali of Md Daud to the house of Md. Khalil   at ward No.-5, Under Nagar Parishad, Benipur.",538.800.890.,"Construction of road from the gali of Md Nijat and gali of Md Daud to the house of Md. Khalil   at ward No.-5, Under Nagar Parishad, Benipur.",557500.0,BMC-NIT-02/2021-22/GR-0004,2022-02-15,90,INR,,101,101,1557,890,1,N,,7,15-02-2022,557500.0
18905,"EC Approved Sand Ghat of Aurangabad (Cluster-15) 
DHRAA  :( MINEABLE QUANTITY-6675480 CFT)","EC Approved Sand Ghat of Aurangabad (Cluster-15) 
DHRAA  :( MINEABLE QUANTITY-6675480 CFT)",538.2005.,"EC Approved Sand Ghat of Aurangabad (Cluster-15) 
DHRAA  :( MINEABLE QUANTITY-6675480 CFT)",39289578.0,BSMCL-09/2021-22/AURANGABAD/CLUSTER-15,2022-02-14,180,INR,,102,121,1559,2005,1,N,,4,13-02-2022,39289578.0
18870,"Housekeeping Services for Vikash Bhawan and Campus, Patna for the year 2022-23","Housekeeping Services for Vikash Bhawan and Campus, Patna for the year 2022-23",538.1026.1093.1099.1103.,"Housekeeping Services for Vikash Bhawan and Campus, Patna for the year 2022-23",0.0,06-EQOT/BCD/CBD/2021-22,2022-02-12,120,INR,,102,101,1554,1103,2,N,,7,11-02-2022,0.0
19009,"EC Approved Sandghats of BHOJPUR (Cluster- 42)
SARAUNDHA SAND GHAT (Mineable Quantity -4915152 CFT)","EC Approved Sandghats of BHOJPUR (Cluster- 42)
SARAUNDHA SAND GHAT (Mineable Quantity -4915152 CFT)",538.2005.,"EC Approved Sandghats of BHOJPUR (Cluster- 42)
SARAUNDHA SAND GHAT (Mineable Quantity -4915152 CFT)",31531970.43,BSMCL-09/2021-22/BHOJPUR/CLUSTER-42,2022-02-15,180,INR,,102,121,1559,2005,1,N,,4,14-02-2022,31531970.43
19308,NIT-06/2021-22,Renovation of Baija Ahar,538.1420.1424.1431.1462.,NIT-06/2021-22,6337402.0,NIT-6/2021-22/GR-07,2022-02-22,180,INR,,101,101,1554,1462,2,N,,7,22-02-2022,6337402.0
18790,"construction of R.c.c drain work  in front of vishkoman godown to slendra babu teacher via house of ashok chakravati in ward no-24, Under nagar parishad Khagaria for the Year of 2021-22.","construction of R.c.c drain work  in front of vishkoman godown to slendra babu teacher via house of ashok chakravati in ward no-24, Under nagar parishad Khagaria for the Year of 2021-22.",538.800.895.,"construction of R.c.c drain work  in front of vishkoman godown to slendra babu teacher via house of ashok chakravati in ward no-24, Under nagar parishad Khagaria for the Year of 2021-22.",660344.0,NIT 10/2021-22 KHG G.No-28,2022-02-10,120,INR,,101,101,1557,895,1,N,,7,10-02-2022,660344.0
19063,Construction of road from from the house of Ganeshi Paswan via the house of Shivji Paswan to South near the house of Md. Arif.,Construction of road from from the house of Ganeshi Paswan via the house of Shivji Paswan to South near the house of Md. Arif.,538.800.890.,Construction of road from from the house of Ganeshi Paswan via the house of Shivji Paswan to South near the house of Md. Arif.,1629800.0,BMC-NIT-02/2021-22/GR-0005,2022-02-15,90,INR,,101,101,1557,890,1,N,,4,15-02-2022,1629800.0
18625,Detailed estimate for construction  of Pavver bolock Path and RCC Drain  from Vasudev Sah House To ABC Nahar Viya Bhart Sah House in Ward no -02 at nagar parishad forbesganj Year 2020.-21,Detailed estimate for construction  of Pavver bolock Path and RCC Drain  from Vasudev Sah House To ABC Nahar Viya Bhart Sah House in Ward no -02 at nagar parishad forbesganj Year 2020.-21,538.800.818.,Detailed estimate for construction  of Pavver bolock Path and RCC Drain  from Vasudev Sah House To ABC Nahar Viya Bhart Sah House in Ward no -02 at nagar parishad forbesganj Year 2020.-21,2443871.0,NP-FORBESGANJ-RE-TENDAR NO- 11/2021-22/GR07,2022-02-01,120,INR,,101,101,1557,818,1,N,,7,31-01-2022,2443871.0
19068,"Construction of P.C.C. road with drain from the house of Abubakar vai Jama Masjid to Balni Road at Ward No.-07, Under Nagar Parishad, Benipur.","Construction of P.C.C. road with drain from the house of Abubakar vai Jama Masjid to Balni Road at Ward No.-07, Under Nagar Parishad, Benipur.",538.800.890.,"Construction of P.C.C. road with drain from the house of Abubakar vai Jama Masjid to Balni Road at Ward No.-07, Under Nagar Parishad, Benipur.",3479400.0,BMC-NIT-02/2021-22/GR-0010,2022-02-15,90,INR,,101,101,1557,890,1,N,,7,15-02-2022,3479400.0
19015,"EC Approved Sandghats of GAYA (Cluster- 09)
MORATAL SAND GHAT (Mineable Quantity - 9059225CFT)","EC Approved Sandghats of GAYA (Cluster- 09)
MORATAL SAND GHAT (Mineable Quantity - 9059225CFT)",538.2005.,"EC Approved Sandghats of GAYA (Cluster- 09)
MORATAL SAND GHAT (Mineable Quantity - 9059225CFT)",8052432.0,BSMCL-09/2021-22/Gaya/CLUSTER- 09,2022-02-14,180,INR,,102,121,1559,2005,1,N,,4,14-02-2022,8052432.0
19607,Construction of paver block road in paithan toli from house of sfak bhai to house of samad khan in ward no 23 under nagar parishad phulwari sharif,Construction of paver block road in paithan toli from house of sfak bhai to house of samad khan in ward no 23 under nagar parishad phulwari sharif,538.800.823.,Construction of paver block road in paithan toli from house of sfak bhai to house of samad khan in ward no 23 under nagar parishad phulwari sharif,986780.0,NIT12/2021-22/GR-48,2022-02-28,180,INR,,101,101,1557,823,1,N,,7,28-02-2022,986780.0
19438,Construction of U/G drain & PCC Road in Beni Madhaw Lane Puja Lodge to house of Singh Ji in ward no. 41.,Construction of U/G drain & PCC Road in Beni Madhaw Lane Puja Lodge to house of Singh Ji in ward no. 41.,538.1517.1914.,Construction of U/G drain & PCC Road in Beni Madhaw Lane Puja Lodge to house of Singh Ji in ward no. 41.,161837.0,"03/E/Bankipur/2022, Group No. 30",2022-02-25,120,INR,,101,101,1557,1914,1,N,,7,25-02-2022,161837.0
18937,"EC Approved Sandghats of Bettiah (Cluster - 06)
khaira, binaki khaira, machaha chilwaniya, baluhi kahira Sand Ghat: (Mineable Quantity - 476153.75 CFT)","EC Approved Sandghats of Bettiah (Cluster - 06)
khaira, binaki khaira, machaha chilwaniya, baluhi kahira Sand Ghat: (Mineable Quantity - 476153.75 CFT)",538.2005.,"EC Approved Sandghats of Bettiah (Cluster - 06)
khaira, binaki khaira, machaha chilwaniya, baluhi kahira Sand Ghat: (Mineable Quantity - 476153.75 CFT)",15182522.0,BSMCL-09/2021-22/BETTIAH/CLUSTER-06,2022-02-15,180,INR,,102,121,1559,2005,1,N,,4,14-02-2022,15182522.0
19561,Construction of Drain with cover slab from pipradih main road to fantush jha house in ward no 13 at nagar parishad jhajha,Construction of Drain with cover slab from pipradih main road to fantush jha house in ward no 13 at nagar parishad jhajha,538.800.2047.,Construction of Drain with cover slab from pipradih main road to fantush jha house in ward no 13 at nagar parishad jhajha,996500.0,07/2021-22/GR06/NPJHAJA,2022-02-27,180,INR,,101,101,1557,2047,1,N,,6,27-02-2022,996500.0
18743,"ANTI EROSION WORK IN RIGHT BANK OF MUNSI RIVER IN MAYRA VILLAGE KATRISARAY, NALANDA (Agenda No. 180/681/2022) (RESERVE FOR UNEMPLOYED EINGINEER) (GROUP-01)","ANTI EROSION WORK IN RIGHT BANK OF MUNSI RIVER IN MAYRA VILLAGE KATRISARAY, NALANDA (Agenda No. 180/681/2022) (RESERVE FOR UNEMPLOYED EINGINEER) (GROUP-01)",538.731.1092.1117.,"ANTI EROSION WORK IN RIGHT BANK OF MUNSI RIVER IN MAYRA VILLAGE KATRISARAY, NALANDA (Agenda No. 180/681/2022) (RESERVE FOR UNEMPLOYED EINGINEER) (GROUP-01)",3099941.0,09/2021-22/FCDD-BIHARSHARIF/WRD/01,2022-02-09,120,INR,,101,101,1557,1117,2,N,,7,09-02-2022,3099941.0
19019,"EC Approved Sand Ghat of ROHTAS  (Cluster-02) 
AMIYAWAR SAND GHAT-B ( MINEABLE QUANTITY- 7626960 CFT)","EC Approved Sand Ghat of ROHTAS  (Cluster-02) 
AMIYAWAR SAND GHAT-B ( MINEABLE QUANTITY- 7626960 CFT)",538.2005.,"EC Approved Sand Ghat of ROHTAS  (Cluster-02) 
AMIYAWAR SAND GHAT-B ( MINEABLE QUANTITY- 7626960 CFT)",65990508.0,BSMCL-09/2021-22/ROHTAS/CLUSTER-02,2022-02-15,180,INR,,102,121,1559,2005,1,N,,4,14-02-2022,65990508.0
19407,"Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Posters, Banners, Danglers, Flex Materials, Canopy etc.   )","Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Posters, Banners, Danglers, Flex Materials, Canopy etc.   )",538.1560.,"Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Posters, Banners, Danglers, Flex Materials, Canopy etc.   )",0.0,NIT: TIMUL/PUR/ARC/4587/PostersBannersDanglersETC.,2022-02-24,90,INR,,102,101,1554,1560,2,N,,7,24-02-2022,0.0
19079,"Construction of RCC drain from the house of Lalan Jha to the house of Harishchandra Jha  at ward No.-10, Under Nagar Parishad, Benipur.","Construction of RCC drain from the house of Lalan Jha to the house of Harishchandra Jha  at ward No.-10, Under Nagar Parishad, Benipur.",538.800.890.,"Construction of RCC drain from the house of Lalan Jha to the house of Harishchandra Jha  at ward No.-10, Under Nagar Parishad, Benipur.",439400.0,BMC-NIT-02/2021-22/GR-0021,2022-02-15,90,INR,,101,101,1557,890,1,N,,7,15-02-2022,439400.0
19034,"EC Approved Sand Ghat of ROHTAS  (Cluster-21) 
RAM DIHRA, SAMRI, SADHU DIHRA, GOSAL DIH & JAMSONA  SAND GHAT ( MINEABLE QUANTITY- 10765367  CFT)","EC Approved Sand Ghat of ROHTAS  (Cluster-21) 
RAM DIHRA, SAMRI, SADHU DIHRA, GOSAL DIH & JAMSONA  SAND GHAT ( MINEABLE QUANTITY- 10765367  CFT)",538.2005.,"EC Approved Sand Ghat of ROHTAS  (Cluster-21) 
RAM DIHRA, SAMRI, SADHU DIHRA, GOSAL DIH & JAMSONA  SAND GHAT ( MINEABLE QUANTITY- 10765367  CFT)",58658229.0,BSMCL-09/2021-22/ROHTAS/CLUSTER-21,2022-02-15,180,INR,,102,121,1559,2005,1,N,,4,15-02-2022,58658229.0
19604,Construction of pcc road & rcc drain in alba colony masjid from house of md sadik saheb to house of anwarul haque to house of sakil akhter saheb in ward no 16 under nagar parishad phulwari sharif,Construction of pcc road & rcc drain in alba colony masjid from house of md sadik saheb to house of anwarul haque to house of sakil akhter saheb in ward no 16 under nagar parishad phulwari sharif,538.800.823.,Construction of pcc road & rcc drain in alba colony masjid from house of md sadik saheb to house of anwarul haque to house of sakil akhter saheb in ward no 16 under nagar parishad phulwari sharif,2132328.0,NIT12/2021-22/GR-45,2022-02-28,180,INR,,101,101,1557,823,1,N,,7,28-02-2022,2132328.0
18914,"EC Approved Sand Ghat of Aurangabad (Cluster-35) 
HATHBOR GHAT, BISNPUR & MALWA GHAT :( MINEABLE QUANTITY- 3569156.64 CFT)","EC Approved Sand Ghat of Aurangabad (Cluster-35) 
HATHBOR GHAT, BISNPUR & MALWA GHAT :( MINEABLE QUANTITY- 3569156.64 CFT)",538.2005.,"EC Approved Sand Ghat of Aurangabad (Cluster-35) 
HATHBOR GHAT, BISNPUR & MALWA GHAT :( MINEABLE QUANTITY- 3569156.64 CFT)",21006828.0,BSMCL-09/2021-22/AURANGABAD/CLUSTER-35,2022-02-14,180,INR,,102,121,1559,2005,1,N,,4,13-02-2022,21006828.0
19249,Construction of Paver Block in ward no-22 from Main road to Jagdish ray Well,Construction of Paver Block in ward no-22 from Main road to Jagdish ray Well,538.800.857.,Construction of Paver Block in ward no-22 from Main road to Jagdish ray Well,207492.0,"PNP/NIT-03/2021-22,-GR15",2022-02-17,120,INR,,101,101,1557,857,1,N,,7,17-02-2022,207492.0
18397,"FURNITURE WORK FOR GOVERNMENT ENGINEERING COLLEGE, MUNGER FOR THE YEAR 2021-22","FURNITURE WORK FOR GOVERNMENT ENGINEERING COLLEGE, MUNGER FOR THE YEAR 2021-22",538.1026.1095.1191.1192.,"FURNITURE WORK FOR GOVERNMENT ENGINEERING COLLEGE, MUNGER FOR THE YEAR 2021-22",51024760.0,31/BCD/MUNGER/2021-22,2022-02-01,120,INR,,101,101,1557,1192,2,N,,6,22-01-2022,51024760.0
18835,"Construction of  P.C.C. Road and Drain from House of Ravi Ji Kachhi Sarai Imam Bara to House of Mishra Ji via House of Md. Ashraf in Ward No.-38 under MMC, Muzaffarpur. GROUP-19","Construction of  P.C.C. Road and Drain from House of Ravi Ji Kachhi Sarai Imam Bara to House of Mishra Ji via House of Md. Ashraf in Ward No.-38 under MMC, Muzaffarpur. GROUP-19",538.800.892.,"Construction of  P.C.C. Road and Drain from House of Ravi Ji Kachhi Sarai Imam Bara to House of Mishra Ji via House of Md. Ashraf in Ward No.-38 under MMC, Muzaffarpur. GROUP-19",2220335.0,NIT-15/MMC/MUZAFFARPUR/2021-22/GR-19,2022-02-10,180,INR,,101,101,1557,892,1,N,,7,10-02-2022,2220335.0
19426,Construction of U/G drain and PCC Road from Badsha Halwai to Mallik Gali Mor in ward no. 40.,Construction of U/G drain and PCC Road from Badsha Halwai to Mallik Gali Mor in ward no. 40.,538.1517.1914.,Construction of U/G drain and PCC Road from Badsha Halwai to Mallik Gali Mor in ward no. 40.,322763.0,"03/E/Bankipur/2022, Group No. 18",2022-02-24,120,INR,,101,101,1557,1914,1,N,,4,24-02-2022,322763.0
19430,"SUPPLYING ,FABRICATION  AND ERECTION OF NEW GATES ,EMBEADED,HOISTING ARRANGEMENT,HOISTING BRIDGE ,PARAPET ,APPROCH LADDER AND CIVIL WORK AT AWAPUR-1 CH- 25.30 C/S (R/E), AWAPUR-3 CH- 27.00 C/S (R/E),AND REPIRE  OF AWAPUR-1 CH- 25.30 R/S (R/E), AWAPUR-3 CH- 27.00 R/S (R/E)  IN ADHWARA RIGHT  EMBANKMENT (R/E)   UNDER BAGMATI  DIVISION SITAMARHI","SUPPLYING ,FABRICATION  AND ERECTION OF NEW GATES ,EMBEADED,HOISTING ARRANGEMENT,HOISTING BRIDGE ,PARAPET ,APPROCH LADDER AND CIVIL WORK AT AWAPUR-1 CH- 25.30 C/S (R/E), AWAPUR-3 CH- 27.00 C/S (R/E),AND REPIRE  OF AWAPUR-1 CH- 25.30 R/S (R/E), AWAPUR-3 CH- 27.00 R/S (R/E)  IN ADHWARA RIGHT  EMBANKMENT (R/E)   UNDER BAGMATI  DIVISION SITAMARHI",538.731.1051.1056.,"SUPPLYING ,FABRICATION  AND ERECTION OF NEW GATES ,EMBEADED,HOISTING ARRANGEMENT,HOISTING BRIDGE ,PARAPET ,APPROCH LADDER AND CIVIL WORK AT AWAPUR-1 CH- 25.30 C/S (R/E), AWAPUR-3 CH- 27.00 C/S (R/E),AND REPIRE  OF AWAPUR-1 CH- 25.30 R/S (R/E), AWAPUR-3 CH- 27.00 R/S (R/E)  IN ADHWARA RIGHT  EMBANKMENT (R/E)   UNDER BAGMATI  DIVISION SITAMARHI",2434775.0,02/2021-22-GR-03/IMDMUZAFFARPU,2022-02-27,120,INR,,101,101,1556,1056,2,N,,7,24-02-2022,2434775.0
19193,Ward no-02 Sahokhar me ranchi road awasthit bajrangwali mandir ke nikat nirmit nala se dakhin ke taraf shri Kamlesh verma ke makan hote lakshimi complex tak RCC dhakkan  samet nala ka nirman.,Ward no-02 Sahokhar me ranchi road awasthit bajrangwali mandir ke nikat nirmit nala se dakhin ke taraf shri Kamlesh verma ke makan hote lakshimi complex tak RCC dhakkan  samet nala ka nirman.,538.800.1406.,Ward no-02 Sahokhar me ranchi road awasthit bajrangwali mandir ke nikat nirmit nala se dakhin ke taraf shri Kamlesh verma ke makan hote lakshimi complex tak RCC dhakkan  samet nala ka nirman.,986800.0,Re Tender NIT NO. -11/2021 GR-03,2022-02-16,120,INR,,101,101,1557,1406,1,N,,7,16-02-2022,986800.0
18760,NAGAR PANCHAYAT KOILWAR KE WARD 04 ME UMESH RAI KE GHAR SE PHAKRU RAI KE GHAR HOTE HUE DUNMUN RAI KE GHAR TAK PCC AVM NALI SLAB NIRMAN KARYA,NAGAR PANCHAYAT KOILWAR KE WARD 04 ME UMESH RAI KE GHAR SE PHAKRU RAI KE GHAR HOTE HUE DUNMUN RAI KE GHAR TAK PCC AVM NALI SLAB NIRMAN KARYA,538.800.969.,NAGAR PANCHAYAT KOILWAR KE WARD 04 ME UMESH RAI KE GHAR SE PHAKRU RAI KE GHAR HOTE HUE DUNMUN RAI KE GHAR TAK PCC AVM NALI SLAB NIRMAN KARYA,659762.0,03/2021-22/Koil G.No-04,2022-02-10,120,INR,,101,101,1557,969,1,N,,7,09-02-2022,659762.0
19397,Construction of sauchalay nirman in Bahelwa Pokhar  .(Detail as per NIT),Construction of sauchalay nirman in Bahelwa Pokhar  .(Detail as per NIT),538.800.825.,Construction of sauchalay nirman in Bahelwa Pokhar  .(Detail as per NIT),850000.0,NP/SHC/NIT04/2021-22/Gr-68,2022-02-24,120,INR,,101,101,1557,825,1,N,,6,24-02-2022,850000.0
19185,Construction of Drain with cover slab in ward no-05 from Yogendra Sah House to East Drain,Construction of Drain with cover slab in ward no-05 from Yogendra Sah House to East Drain,538.800.857.,Construction of Drain with cover slab in ward no-05 from Yogendra Sah House to East Drain,355721.0,"PNP/NIT-03/2021-22,-GR01",2022-02-16,120,INR,,101,101,1557,857,1,N,,7,16-02-2022,355721.0
19093,"Construction of  road cum drain from the house of Aslam Khan to the house of Ajijur Rahman  at ward No.-20, Under Nagar Parishad, Benipur.","Construction of  road cum drain from the house of Aslam Khan to the house of Ajijur Rahman  at ward No.-20, Under Nagar Parishad, Benipur.",538.800.890.,"Construction of  road cum drain from the house of Aslam Khan to the house of Ajijur Rahman  at ward No.-20, Under Nagar Parishad, Benipur.",377300.0,BMC-NIT-02/2021-22/GR-35,2022-02-15,90,INR,,101,101,1557,890,1,N,,6,15-02-2022,377300.0
19567,Ward No. 07 PCC path and drain construction from Mahesh Singh's house to Mundrika Pandey's house via Santu Singh's house,Ward No. 07 PCC path and drain construction from Mahesh Singh's house to Mundrika Pandey's house via Santu Singh's house,538.800.1964.,Ward No. 07 PCC path and drain construction from Mahesh Singh's house to Mundrika Pandey's house via Santu Singh's house,429109.0,NIT-06/2021-22/NPR-GR02,2022-02-27,180,INR,,101,101,1557,1964,1,N,,4,27-02-2022,429109.0
19374,Construction of PCC Work From Shiv Mandir Subodh Kirana Store to Jai Balaav House .........Via Gulaar Shop Ward no- 29.(Detail as per NIT),Construction of PCC Work From Shiv Mandir Subodh Kirana Store to Jai Balaav House .........Via Gulaar Shop Ward no- 29.(Detail as per NIT),538.800.825.,Construction of PCC Work From Shiv Mandir Subodh Kirana Store to Jai Balaav House .........Via Gulaar Shop Ward no- 29.(Detail as per NIT),2371500.0,NP/SHC/NIT04/2021-22/Gr-48,2022-02-23,120,INR,,101,101,1557,825,1,N,,6,23-02-2022,2371500.0
